"_cached_page_id","_template","_type","best_seller","captions","course_name","current_price","field1","hours_video","hours_video_precise","language","last_updated","num_articles","num_lectures","num_ratings","original_price","rating","students_enrolled","supplemental_resources","url"
"bcf4ade51feedf90cae215226b0d9b61d5772408","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","","Découvrir Google Analytics et l'utiliser efficacement","Current price: 10 €","/decouvrir-google-analytics","2 hours on-demand video","01:54:45","French","Last updated 5/2017","13 Supplemental Resources","20 Lectures","4.0 (17 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 60 €","","116 students enrolled","Full lifetime access","https://www.udemy.com/decouvrir-google-analytics/"
"21b0b35bfb7b27d709f49c81c144b885cb3fc05f","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","New","","【ゼロからおさらい】統計学の基礎","Current price: 10 €","/datamix_basic","2 hours on-demand video","02:03:53","Japanese","Last updated 10/2017","5 Articles","43 Lectures","4.5 (16 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 85 €","4.5","137 students enrolled","Full lifetime access","https://www.udemy.com/datamix_basic/"
"e1412ad6d925ce629dab00e91530220c8f7a4d2e","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","","Google Analytics para principiantes en español","Current price: 10 €","/google-analytics-espanol","2.5 hours on-demand video","02:54:04","Spanish","Last updated 6/2017","1 Article","26 Lectures","3.5 (62 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 45 €","","368 students enrolled","8 Supplemental Resources","https://www.udemy.com/google-analytics-espanol/"
"d45bbe40292ee12c4f6af6b98469a2e1b2e21212","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","","Power BI: Dando Vida a tus Datos con Informes Empresariales","Current price: 10 €","/ms-power-bi","4 hours on-demand video","03:59:54","Spanish","Last updated 9/2017","3 Articles","50 Lectures","3.9 (13 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 105 €","","68 students enrolled","1 Supplemental Resource","https://www.udemy.com/ms-power-bi/"
"708164206abf4e8f4dda13b2c83824fdbeaf1e3e","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","Best Seller","","Aprende Matlab Completo: De Básico a Avanzado","Current price: 10 €","/matlab-desde-cero","7 hours on-demand video","07:16:15","Spanish","Last updated 3/2017","10 Articles","97 Lectures","4.3 (136 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 95 €","4.3","619 students enrolled","15 Supplemental Resources","https://www.udemy.com/matlab-desde-cero/"
"b614745b569fd5103b666769aa737ec032ba30fc","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","","Praxisprojekt: A/B-Test mit PHP","Current price: 10 €","/ab-tests-mit-php","3.5 hours on-demand video","03:37:50","German","Last updated 2/2017","13 Supplemental Resources","23 Lectures","4.9 (6 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 30 €","","119 students enrolled","Full lifetime access","https://www.udemy.com/ab-tests-mit-php/"
"95531060480571eb562b535ef6278eee961e5bed","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","","SQL desde cero: Curso práctico y sin prerrequisitos técnicos","Current price: 10 €","/sql-desde-cero","2 hours on-demand video","01:56:59","Spanish","Last updated 8/2017","8 Supplemental Resources","17 Lectures","4.7 (98 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 50 €","","316 students enrolled","Full lifetime access","https://www.udemy.com/sql-desde-cero/"
"6d6933f4cfecd42cd6d1373726170971c4d7fae3","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","","Power BI を使用したデータ分析入門講座","Current price: 10 €","/power-bi-edifist","2 hours on-demand video","02:11:24","Japanese","Last updated 3/2016","Full lifetime access","13 Lectures","4.2 (46 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 50 €","","332 students enrolled","Access on mobile and TV","https://www.udemy.com/power-bi-edifist/"
"f769a4d4e0404c72358ca74ca425617d7ebb9ce6","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","","SQL lernen, schnell und einfach","Current price: 10 €","/sql-lernen-schnell-und-einfach","2.5 hours on-demand video","02:32:24","German","Last updated 3/2016","15 Articles","45 Lectures","4.6 (74 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 35 €","","427 students enrolled","Full lifetime access","https://www.udemy.com/sql-lernen-schnell-und-einfach/"
"b129afc7494ba778a8929fdb638587c16f8fe8dc","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","New","","超実践！「Rで学ぶビジネスデータ分析」講座","Current price: 10 €","/r-zesrpe","8.5 hours on-demand video","08:24:57","Japanese","Last updated 10/2017","3 Articles","55 Lectures","4.4 (13 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 165 €","4.4","129 students enrolled","23 Supplemental Resources","https://www.udemy.com/r-zesrpe/"
"3671061cc4d0d4ac637bca842273e3088cdc655f","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English, Portuguese","Aprenda SAS e Torne-se um Ninja dos Dados","Current price: 10 €","/aprenda-sas-e-torne-se-um-ninja-dos-dados","3 hours on-demand video","03:09:33","Portuguese","Last updated 2/2017","5 Articles","42 Lectures","4.5 (47 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 20 €","","357 students enrolled","Full lifetime access","https://www.udemy.com/aprenda-sas-e-torne-se-um-ninja-dos-dados/"
"d3949e59ac6e0a6bf42edad96908fd7df58601c9","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","","【R言語をゼロから理解していく】データサイエンスの実践例から学ぶデータ分析入門","Current price: 10 €","/r-datascience,/r-datascience,/r-datascience","5 hours on-demand video","04:49:43","Japanese","Last updated 7/2017","18 Supplemental Resources","49 Lectures","3.9 (181 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 40 €","","1,376 students enrolled","Full lifetime access","https://www.udemy.com/r-datascience/"
"ec15a1089509a3fa0c7f6cc628e92a3723f5693e","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","","Criando Modelos de Machine Learning","Current price: 10 €","/criando-modelos-de-machine-learning","4 hours on-demand video","03:45:44","Portuguese","Last updated 7/2017","8 Articles","39 Lectures","4.2 (47 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 100 €","","659 students enrolled","6 Supplemental Resources","https://www.udemy.com/criando-modelos-de-machine-learning/"
"8bc52477d082028c3b8e7e6e0e04e40480de757d","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","","Microsoft Power BI","Current price: 10 €","/microsoft-power-bi","9 hours on-demand video","09:07:01","Portuguese","Last updated 8/2016","15 Supplemental Resources","47 Lectures","4.1 (399 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 95 €","","1,794 students enrolled","Full lifetime access","https://www.udemy.com/microsoft-power-bi/"
"e74ea22a2447d3072f263b52778581160c43b590","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","New","","【キカガク流】人工知能・機械学習 脱ブラックボックス講座 - 初級編 -","Current price: 10 €","/kikagaku_blackbox_1","4 hours on-demand video","04:13:58","Japanese","Last updated 10/2017","1 Supplemental Resource","24 Lectures","4.7 (32 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 125 €","4.7","296 students enrolled","Full lifetime access","https://www.udemy.com/kikagaku_blackbox_1/"
"f77206b69b4f40e7406bd672e3f91ad0eac061d0","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","","Visualisiere Daten mit Python - auch für Anfänger!","Current price: 10 €","/daten-visualisieren-mit-python","10 hours on-demand video","09:53:50","German","Last updated 9/2017","2 Articles","96 Lectures","4.4 (71 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 100 €","","941 students enrolled","1 Supplemental Resource","https://www.udemy.com/daten-visualisieren-mit-python/"
"38c124a45ab4152f3533d5bbfcc3b32f06cedef6","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","","Les Data Sciences de A à Z","Current price: 10 €","/les-data-sciences-de-a-a-z,/les-data-sciences-de-a-a-z,/les-data-sciences-de-a-a-z","19.5 hours on-demand video","19:30:08","French","Last updated 11/2017","1 Article","207 Lectures","4.4 (500 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 200 €","","3,295 students enrolled","7 Supplemental Resources","https://www.udemy.com/les-data-sciences-de-a-a-z/"
"c24fdbe2dcb80a5fcbdf459cfe523e464a6c5feb","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","","SQL - Bootcamp: Lerne MySQL in 2 Wochen","Current price: 10 €","/sql-bootcamp","7.5 hours on-demand video","07:40:53","German","Last updated 11/2017","25 Articles","108 Lectures","4.7 (152 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 100 €","","1,922 students enrolled","5 Supplemental Resources","https://www.udemy.com/sql-bootcamp/"
