url	Search Course 2_link	Search Course 3	Search Course 3_link	Badge Content Text	Badge Content Link	Badge Content Link_link	Search Course 4	Search Course 5	Search Course 6	Search Course 7	Search Course 8	Search Course 9	Search Course 12	Search Course 13	Search Course 14	Search Course 14_link
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=5	https://www.udemy.com/splunker/	The Complete Splunk Beginner Course	https://www.udemy.com/splunker/	in Splunk | Data & Analytics	Splunk	https://www.udemy.com/topic/splunk/	"Adam Frisbee• IT Leader, University Instructor, Splunk Certified Admin"	"LEARN SPLUNK from this best-selling course. Become the IT HERO, with real exercises and data sets!"	36 lectures	3 hours	All Levels	English [Auto-generated]	$40	4.5	(467 ratings)	https://www.udemy.com/splunker/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=5	https://www.udemy.com/google-analytics-for-shopify-a-complete-step-by-step-guide/	Google Analytics for Shopify: A Complete Step-by-Step Guide	https://www.udemy.com/google-analytics-for-shopify-a-complete-step-by-step-guide/	in Shopify | Data & Analytics	Shopify	https://www.udemy.com/topic/shopify/	Adam Reed• E-Commerce Entrepreneur and Best Selling Udemy Instructor	"Learn how to increase your Shopify Sales and Revenue, following a six-figure Shopify Entreprenuer step-by-step"	33 lectures	2 hours	Beginner Level	English [Auto-generated]	$200	4.7	(89 ratings)	https://www.udemy.com/google-analytics-for-shopify-a-complete-step-by-step-guide/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=5	https://www.udemy.com/from-0-1-machine-learning/	"From 0 to 1: Machine Learning, NLP & Python-Cut to the Chase"	https://www.udemy.com/from-0-1-machine-learning/				"Loony Corn• An ex-Google, Stanford and Flipkart team"	"A down-to-earth, shy but confident take on machine learning techniques that you can put to work today"	93 lectures	20 hours	All Levels	English	$50	4.5	(630 ratings)	https://www.udemy.com/from-0-1-machine-learning/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=5	https://www.udemy.com/python-bokeh/	Interactive Data Visualization with Python & Bokeh	https://www.udemy.com/python-bokeh/				"Ardit Sulce• Python and GIS Expert, Founder of PythonHow.com"	A complete guide to building interactive and beautiful data visualization web apps using the Python Bokeh library.	82 lectures	7.5 hours	All Levels	English [Auto-generated]	$95	4.3	(268 ratings)	https://www.udemy.com/python-bokeh/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=5	https://www.udemy.com/colordata/	Colors for Data Science A-Z: Data Visualization Color Theory	https://www.udemy.com/colordata/	in Color Theory | Data & Analytics	Color Theory	https://www.udemy.com/topic/color-theory/	Kirill Eremenko• Data Scientist & Forex Systems Expert	Learn how to apply colour theory to improve your Data Science & Analytics data visualisations and presentations	34 lectures	4 hours	All Levels	English [Auto-generated]	$170	4.3	(143 ratings)	https://www.udemy.com/colordata/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=5	https://www.udemy.com/aws-machine-learning-a-complete-guide-with-python/	AWS Machine Learning: A Complete Guide With Python	https://www.udemy.com/aws-machine-learning-a-complete-guide-with-python/				Chandra Lingam• Data Scientist and Solutions Architect	Learn about cloud based machine learning algorithms and how to integrate with your applications	109 lectures	9.5 hours	All Levels	English [Auto-generated]	$200	4.2	(161 ratings)	https://www.udemy.com/aws-machine-learning-a-complete-guide-with-python/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=5	https://www.udemy.com/tableau-accelerate-your-career-and-get-certified/	Tableau for Beginners - Get Certified Accelerate Your Career	https://www.udemy.com/tableau-accelerate-your-career-and-get-certified/				Lukas Halim• Analytics Professional	Jump into data visualization with hands-on exercises and pass the Qualified Associate exam.	66 lectures	4 hours	Beginner Level	English	$40	4.5	"(1,389 ratings)"	https://www.udemy.com/tableau-accelerate-your-career-and-get-certified/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=5	https://www.udemy.com/data-science-and-analytics-using-r/	Data Science and Analytics using R programming	https://www.udemy.com/data-science-and-analytics-using-r/				Prof. Sameer Mathur• Marketing Professor at IIM Lucknow	"Learn to Describe, Visualize and Analyze data using R; Learn basic Statistical Inference and Regression Methods using R"	30 lectures	5.5 hours	All Levels	English [Auto-generated]		4	(623 ratings)	https://www.udemy.com/data-science-and-analytics-using-r/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=5	https://www.udemy.com/microsoft-power-bi-introduction/	Power BI Essentials: Introduction to Microsoft Power BI	https://www.udemy.com/microsoft-power-bi-introduction/				"Grant Gamble• Developer, trainer and author"	"Power BI Online Training: Comprehensive introduction to Power BI Desktop, the Power BI service and Power BI mobile apps"	62 lectures	7.5 hours	Beginner Level	English [Auto-generated]	$200	4.4	(101 ratings)	https://www.udemy.com/microsoft-power-bi-introduction/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=5	https://www.udemy.com/mastertableau/	Master Course in Tableau 10 for Business Intelligence	https://www.udemy.com/mastertableau/				Jamie Fry• Senior Data Scientist Consultant	Master data visualization in tableau using Real data exercises. Content covers tableau certification syllabus and more	60 lectures	8.5 hours	All Levels	English [Auto-generated]	$200	4.6	(386 ratings)	https://www.udemy.com/mastertableau/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=6	https://www.udemy.com/big-data-and-hadoop-for-beginners/	Big Data and Hadoop for Beginners - with Hands-on!	https://www.udemy.com/big-data-and-hadoop-for-beginners/				Andalib Ansari• Big Data Consultant	"Everything you need to know about Big Data, and Learn Hadoop, HDFS, MapReduce, Hive & Pig by designing Data Pipeline."	31 lectures	3 hours	All Levels	English [Auto-generated]	$200	4.1	(756 ratings)	https://www.udemy.com/big-data-and-hadoop-for-beginners/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=6	https://www.udemy.com/process-mapping-process-flowcharts/	Process Mapping: The Practical Guide to Process Flowcharts	https://www.udemy.com/process-mapping-process-flowcharts/	in Process Mapping | Data & Analytics	Process Mapping	https://www.udemy.com/topic/process-mapping/	Jeremy Aschenbrenner | The BA Guide• Business Analyst Manager & Trainer | Best Selling Instructor	"Learn to model process flows through real-world examples & project-based assignments, quizzes, and handouts!"	66 lectures	3.5 hours	Beginner Level		$145	4.7	(40 ratings)	https://www.udemy.com/process-mapping-process-flowcharts/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=6	https://www.udemy.com/statistics-with-r-beginner-level/	Statistics with R - Beginner Level	https://www.udemy.com/statistics-with-r-beginner-level/				Bogdan Anastasiei• University Teacher and Consultant	Basic statistical analyses using the R program	46 lectures	3 hours	Beginner Level	English [Auto-generated]	$20	4.3	(364 ratings)	https://www.udemy.com/statistics-with-r-beginner-level/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=6	https://www.udemy.com/statistics-using-excel/	Statistics for Data Analysis Using Excel 2016	https://www.udemy.com/statistics-using-excel/	in Excel | Data & Analytics	Excel	https://www.udemy.com/topic/excel/	Sandeep Kumar ­• Bestselling Instructor • Six Sigma • Statistics • Quality	Plain & Simple Lessons on Descriptive & Inferential Statistics Theory With Excel Examples for Business & Six Sigma	113 lectures	14.5 hours	All Levels		$145	4.5	(85 ratings)	https://www.udemy.com/statistics-using-excel/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=6	https://www.udemy.com/connect-the-dots-factor-analysis/	Connect the Dots: Factor Analysis	https://www.udemy.com/connect-the-dots-factor-analysis/				"Loony Corn• An ex-Google, Stanford and Flipkart team"	"Factor extraction using PCA in Excel, R and Python"	19 lectures	1.5 hours	All Levels	English [Auto-generated]	$50	4.5	(35 ratings)	https://www.udemy.com/connect-the-dots-factor-analysis/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=6	https://www.udemy.com/master-dax-fundamentals-power-bi-power-pivot-ssas/	"Master DAX fundamentals : Power BI, Power Pivot & SSAS"	https://www.udemy.com/master-dax-fundamentals-power-bi-power-pivot-ssas/	in DAX | Data & Analytics	DAX	https://www.udemy.com/topic/dax/	"Paula Guilfoyle• CPA Accountant, Online Educator & Life Long Learner"	"The Fundamentals of Data Analysis and Modelling with DAX for Power BI, Power Pivot and Analysis Services"	44 lectures	3 hours	Beginner Level	English [Auto-generated]	$195	4.3	(96 ratings)	https://www.udemy.com/master-dax-fundamentals-power-bi-power-pivot-ssas/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=6	https://www.udemy.com/qlikview-developer-course/	Become QlikView Developer from Scratch	https://www.udemy.com/qlikview-developer-course/				Shilpan Patel• Certified QlikView Developer and Designer	"Learn how to become an awesome QlikView developer and earn over USD $100,000 a year without any prior experience."	52 lectures	8 hours	Beginner Level	English [Auto-generated]	$100	3.8	(937 ratings)	https://www.udemy.com/qlikview-developer-course/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=6	https://www.udemy.com/ultimate-beginners-vba-finance-course-for-banking/	Ultimate Beginners Excel VBA Finance Course for Banking	https://www.udemy.com/ultimate-beginners-vba-finance-course-for-banking/				VBA Finance• Trainer	Proven core methodology to master VBA and become competitive on the banking job market.	23 lectures	2 hours	Beginner Level	English [Auto-generated]	$195	3.7	(108 ratings)	https://www.udemy.com/ultimate-beginners-vba-finance-course-for-banking/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=6	https://www.udemy.com/connect-the-dots-linear-regression/	Connect the Dots: Linear and Logistic Regression	https://www.udemy.com/connect-the-dots-linear-regression/				"Loony Corn• An ex-Google, Stanford and Flipkart team"	"Build robust models in Excel, R and Python"	40 lectures	5 hours	All Levels	English [Auto-generated]	$50	4.3	(61 ratings)	https://www.udemy.com/connect-the-dots-linear-regression/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=6	https://www.udemy.com/sascompletetutorial/	Learn SAS And Become A Data Ninja	https://www.udemy.com/sascompletetutorial/				"Ermin Dedic• Data Science, Graduate Student (Educational Psychology)"	Become a data ninja; an expert in data management and data analysis. Beginner course.	51 lectures	3.5 hours	All Levels	English	$195	4.3	(238 ratings)	https://www.udemy.com/sascompletetutorial/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=6	https://www.udemy.com/quant-trading-using-machine-learning/	Quant Trading using Machine Learning	https://www.udemy.com/quant-trading-using-machine-learning/				"Loony Corn• An ex-Google, Stanford and Flipkart team"	A completely practical approach to applying Machine Learning techniques to Quant Trading	61 lectures	10.5 hours	All Levels	English [Auto-generated]	$50	3.7	(221 ratings)	https://www.udemy.com/quant-trading-using-machine-learning/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=6	https://www.udemy.com/from-0-to-1-hive/	From 0 to 1: Hive for Processing Big Data	https://www.udemy.com/from-0-to-1-hive/	in Apache Hive | Data & Analytics	Apache Hive	https://www.udemy.com/topic/apache-hive/	"Loony Corn• An ex-Google, Stanford and Flipkart team"	"End-to-End Hive : HQL, Partitioning, Bucketing, UDFs, Windowing, Optimization, Map Joins, Indexes"	87 lectures	15.5 hours	All Levels	English [Auto-generated]	$50	4.2	(297 ratings)	https://www.udemy.com/from-0-to-1-hive/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=7	https://www.udemy.com/spark-for-data-science-with-python/	From 0 to 1 : Spark for Data Science with Python	https://www.udemy.com/spark-for-data-science-with-python/				"Loony Corn• An ex-Google, Stanford and Flipkart team"	"Get your data to fly using Spark for analytics, machine learning and data science​"	53 lectures	8.5 hours	All Levels	English [Auto-generated]	$50	4.5	(166 ratings)	https://www.udemy.com/spark-for-data-science-with-python/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=7	https://www.udemy.com/data-science-using-r/	"Regression, Data Mining, Text Mining, Forecasting using R"	https://www.udemy.com/data-science-using-r/				ExcelR Solutions• Pioneer in professional management trainings & consulting	"Learn Regression Techniques, Data Mining, Forecasting, Text Mining using R"	176 lectures	32.5 hours	All Levels	English [Auto-generated]	$100	4	(218 ratings)	https://www.udemy.com/data-science-using-r/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=7	https://www.udemy.com/machine-learning-for-data-science/	Machine Learning for Data Science	https://www.udemy.com/machine-learning-for-data-science/				David Valentine• The Backyard Data Scientist	"A primer on Machine Learning for Data Science. Revealed for everyday people, by the Backyard Data Scientist."	38 lectures	3 hours	Beginner Level	English [Auto-generated]	$95	4.3	(111 ratings)	https://www.udemy.com/machine-learning-for-data-science/#reviews
https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=7	https://www.udemy.com/spss-for-research/	SPSS For Research	https://www.udemy.com/spss-for-research/	in SPSS | Data & Analytics	SPSS	https://www.udemy.com/topic/spss/	Bogdan Anastasiei• University Teacher and Consultant	SPSS data analysis made easy. Become an expert in advanced statistical analysis with SPSS.	149 lectures	14 hours	All Levels	English [Auto-generated]	$50	4.3	(266 ratings)	https://www.udemy.com/spss-for-research/#reviews
